name,E125_1,E125_2,E145_1,E145_2,P0_1,P0_2,P07_1,P07_2,P21_1,P21_2,Adult_1,Adult_2
ENSMUSG00000004096,1810.125801,1770.898226,1468.935684,1537.207155,1455.167451,1660.274787,1420.898169,1389.987318,2741.730507,2752.953543,3298.993956,3403.953881
ENSMUSG00000004098,13.84123382,6.31211249,109.5778635,46.623589,261.9569398,127.2528015,839.4306746,991.5485447,629.1550005,539.5988796,79.34289262,109.9440456
ENSMUSG00000004099,7099.015034,8188.212591,6174.860689,6399.773232,1717.794357,1693.959352,1865.401499,2615.322996,696.1109455,475.8962341,874.8597897,308.2744807
ENSMUSG00000004100,842.0083907,934.8939943,954.3639602,1067.54306,490.4155497,448.3789889,465.5101038,438.4645858,274.7502571,336.0002283,618.0393741,122.8786392
ENSMUSG00000004105,2259.196942,2170.665351,1332.703746,1434.361003,2427.288984,2294.293157,2996.406192,2743.587533,1641.575066,1822.39529,693.206325,605.7701334
ENSMUSG00000004110,40.75474402,56.10766657,184.3573515,182.3805099,422.7489233,297.1727188,1130.164422,865.1033633,151.2280827,43.71750182,18.79173773,23.71342159
ENSMUSG00000004113,56.13389271,33.66459994,232.4827646,169.3533306,411.3594911,420.6827909,486.5168775,412.0839365,253.9708259,161.130221,20.87970859,32.33648399
ENSMUSG00000004127,409.0853551,422.9115368,316.1469442,371.61743,195.6302466,141.4751734,192.4220465,105.5225974,199.7134222,201.1005084,35.49550459,64.67296798
ENSMUSG00000004151,874.3046029,915.9576568,1518.541879,1843.688689,1443.778019,1530.027802,1292.336714,1059.774362,218.1840277,257.308725,139.8940475,269.4706999
ENSMUSG00000004207,8020.994998,7171.96248,11780.36072,11657.26853,15390.47269,15679.79078,17818.78567,17836.95767,17436.25161,17795.52138,12644.75152,11591.55163
ENSMUSG00000004221,751.2714134,816.3665487,691.5251659,708.2671682,939.2931703,975.3552963,1004.12378,964.2582178,1736.236919,1368.982343,883.2116732,2224.750098
ENSMUSG00000004233,346.0308455,340.8540744,561.2163552,416.184096,263.296873,503.7713848,381.4830093,289.2774653,167.3898625,144.8922918,187.9173773,351.3897927
ENSMUSG00000004263,2307.641261,2335.481621,1875.410327,1854.658945,1999.850295,1847.41126,1802.381178,2094.077752,541.4196243,444.6694471,60.5511549,372.9474487
ENSMUSG00000004264,3947.058511,4102.873118,3569.424866,3626.355327,3144.153244,3322.795211,2894.733407,2964.639181,5101.350362,5547.126445,6259.736634,6710.89831
ENSMUSG00000004266,392.1682915,149.3866623,158.4436676,329.1076871,274.6863051,348.8223853,459.6282072,291.0968205,669.5594501,613.294097,1340.477291,827.8139901
ENSMUSG00000004267,49.2132758,62.41977906,236.9251104,188.5512791,148.7325847,153.4519077,307.5391661,231.0581013,330.1620737,116.1636477,39.67144631,308.2744807
ENSMUSG00000004268,2262.272772,2266.048384,1943.526296,1867.000483,1278.296269,1225.369624,920.9369563,1133.458245,2339.994837,2449.429173,4489.137346,3597.972785
ENSMUSG00000004270,602.0936711,545.6470574,929.9310582,884.476909,1632.038633,1983.646612,1543.577727,1583.748639,1337.964487,1216.595622,868.5958771,868.7735365
ENSMUSG00000004285,1168.046343,1033.783757,1092.817072,1114.85229,1529.533743,1631.830043,1385.606789,1218.967936,3736.834379,3372.492998,10193.47373,8564.856726
ENSMUSG00000004317,1607.121038,1341.674577,2327.789209,2503.275345,2220.939272,1732.883738,931.0202076,1014.290484,619.9196978,304.7734413,238.0286779,306.1187151
ENSMUSG00000004319,585.1766076,699.9431405,1186.846725,1302.717928,1855.13751,1689.468077,1902.373421,1731.116404,1939.41358,1798.662932,939.5868863,1371.066921
ENSMUSG00000004328,1308.765553,1049.213365,3616.809888,4022.655834,6940.853955,5888.061981,2120.843866,2189.593897,105.0515689,93.68036105,10.43985429,36.64801519
ENSMUSG00000004356,1400.271488,1625.018293,1806.553967,2058.979967,974.1314334,715.609872,1398.210853,1002.464676,1148.640781,813.1455339,373.7467837,2039.354257
ENSMUSG00000004364,3321.127159,3108.364728,2718.715642,2699.368675,2801.130346,2949.270812,2664.499168,2447.942325,1929.023864,2219.600021,1426.084096,1929.410211
ENSMUSG00000004366,166.0948058,166.9203081,0,0,87.76562433,85.3342316,232.7550519,228.3290686,2383.862525,2389.473742,1902.141452,1205.07297
ENSMUSG00000004383,1368.744233,1202.106756,1378.607986,1372.653312,639.818101,567.3977856,736.0773483,627.6775191,361.3312205,453.4129475,490.6731518,217.7323255
ENSMUSG00000004393,1412.574807,1517.011035,1172.779296,1562.575873,881.6760429,862.3248667,774.7298118,869.6517512,619.9196978,533.3535222,538.6964815,692.0007573
ENSMUSG00000004394,1514.846146,1075.163161,1357.877039,1300.661005,1742.583121,1965.68151,1037.734618,1143.464698,2560.48769,2766.69333,1943.900869,2651.591687
ENSMUSG00000004415,1032.709834,1049.213365,579.7261294,612.9630672,234.4883093,387.7467717,122.679558,198.3097089,38.09562388,53.71007367,6.263912576,0
ENSMUSG00000004446,267.5971872,201.9875997,245.809802,242.7169192,308.8546016,530.7190369,346.1916296,338.4000538,452.5298352,455.9110904,524.0806855,629.483555
ENSMUSG00000004451,1983.141223,1709.179793,1947.968642,1872.485611,2027.318925,1973.915515,1977.997806,1796.613189,3283.150131,3358.753211,4361.771123,3826.483939
ENSMUSG00000004455,6576.123979,6623.510039,5304.160908,5603.744014,4348.083221,4862.55411,3572.83206,3267.56181,7164.286116,5845.654529,14847.56077,13732.22687
ENSMUSG00000004460,1323.375745,1091.294115,1314.934363,1187.530238,2032.678658,2647.606817,1792.297927,1927.606758,2842.164424,2370.73767,2536.884593,2746.445373
ENSMUSG00000004462,484.4431837,516.8918783,419.8016799,386.7015323,673.9863975,764.265355,513.4055477,404.806516,752.6771749,806.9001765,726.6138588,879.5523645
ENSMUSG00000004473,22.2997656,37.17132911,113.2798184,68.56410148,66.99665979,64.37494665,249.5604708,284.7290775,47.33092664,98.67664697,16.70376687,159.5266543
ENSMUSG00000004500,495.9775452,416.5994243,395.3687779,394.9292245,247.8876412,285.1959846,251.2410127,224.6903583,140.8383671,206.0967943,296.4918619,71.14026477
ENSMUSG00000004508,761.2678601,748.3360029,1122.43271,944.1276773,1100.75512,1098.865368,833.5487779,910.5872415,368.2576975,427.1824464,123.1902807,183.2400759
ENSMUSG00000004530,4830.590603,4686.392851,5241.227676,5539.979399,6372.722279,6587.203843,5489.490087,6052.994511,3255.444223,3368.745783,1931.373044,2265.709645
ENSMUSG00000004535,2952.796548,2849.568116,2652.080454,2728.851239,13720.91593,12887.71461,12004.11073,10582.2791,12570.40147,13141.48105,10130.83461,12634.94218
ENSMUSG00000004552,3.075829738,3.506729161,0.74039097,4.799487103,992.2205315,1086.888634,1809.103346,1942.161599,1337.964487,1342.751842,438.4738803,730.8045381
ENSMUSG00000004558,715.130414,712.5673655,599.7166856,677.4133226,4057.987684,3279.37955,3816.510635,3713.303816,3701.047581,4286.813321,3810.546817,4074.396982
ENSMUSG00000004561,228.380358,517.5932241,277.6466137,289.3405082,338.333132,282.201801,451.2254977,339.3097314,226.2649176,394.7065879,87.69477606,469.9569006
ENSMUSG00000004562,2494.497917,3273.180999,1644.408344,1352.769722,1743.253088,1477.629589,1353.676493,1611.948643,800.0081016,458.4092334,1576.417998,847.2158805
ENSMUSG00000004565,541.3460338,529.5161033,685.6020381,667.8143484,1217.999275,1047.964248,1278.052108,1333.587309,255.1252387,500.8776637,820.5725474,855.8389429
ENSMUSG00000004567,421.3886741,458.6801742,297.6371699,394.9292245,684.7058631,545.6899547,727.6746388,684.0775281,453.6842481,632.0301692,344.5151917,672.598867
ENSMUSG00000004568,858.9254542,930.6859193,717.4388498,1031.204086,1130.233651,1143.029576,1115.039545,1118.903404,574.8975968,615.7922399,448.9137346,314.7417775
ENSMUSG00000004591,3331.123606,3172.187199,2436.626682,2984.595337,2385.081089,2009.097172,2171.260123,1858.471263,2918.355672,2856.626476,2580.731981,3414.732709
ENSMUSG00000004609,59.97867988,50.49689992,47.38502207,61.70769133,127.9636202,69.61476789,114.2768486,261.0774609,75.03683492,132.4015769,121.1023098,79.76332717
ENSMUSG00000004610,1966.22416,2123.67518,1778.41911,1812.834843,2426.619018,2116.139235,2795.581436,2755.413341,6911.469703,6321.550763,14204.46575,13307.54104
ENSMUSG00000004626,966.5794951,861.2526819,1026.922275,932.4717801,1822.309146,1634.075681,1576.348294,1623.774452,1245.61146,1983.525511,1927.197102,2028.575429
ENSMUSG00000004631,609.0142881,600.3520323,704.1118124,683.5840917,559.4221093,458.1100855,767.1673733,685.8968832,618.7652849,759.4354602,622.2153158,571.2778838
ENSMUSG00000004633,197.6220606,168.3229997,314.6661622,278.370252,101.1649563,205.8501201,286.5323924,259.2581057,498.706349,510.8702356,331.9873665,754.5179597
ENSMUSG00000004637,202.2358052,258.0952662,273.9446589,276.99897,260.6170066,232.7977722,203.3455688,227.419391,249.3531745,228.580081,175.3895521,86.23062397
ENSMUSG00000004642,2225.362815,2609.006496,1910.949093,2106.974838,990.2106317,1179.708325,911.6939759,1068.871138,1467.258726,1287.792697,2323.911566,2265.709645
ENSMUSG00000004655,181.4739545,89.07092069,425.7248077,329.7933281,2444.038149,2413.311953,2317.467268,2252.361648,3529.040067,3456.180787,4322.099677,4872.030254
ENSMUSG00000004661,512.8946088,787.6113695,245.809802,200.2071763,223.0988771,136.2353522,115.1171195,197.4000314,50.79416518,109.9182903,58.46318404,17.24612479
ENSMUSG00000004665,6739.911913,6639.640993,6000.12842,5984.274777,5202.960599,4605.802869,4067.751647,4496.536199,2086.024011,1994.767155,1162.999768,950.6926292
ENSMUSG00000004667,1985.448096,2000.238313,1468.935684,1648.96664,1183.161012,1308.458218,1025.130554,893.3033678,2382.708112,2039.733728,3455.591771,3528.988286
ENSMUSG00000004677,3088.133057,2407.018896,2112.335437,2193.365606,1479.956215,1109.345011,1290.656172,1450.026037,558.735817,452.163876,361.2189585,282.4052935
ENSMUSG00000004698,497.5154601,448.8613326,253.9541027,220.0907657,195.6302466,146.7149947,226.0328843,240.1548769,88.88978906,222.3347236,382.0986671,116.4113424
ENSMUSG00000004730,139.1812956,117.124754,259.1368395,211.1774325,104.5147893,104.7964248,442.8227883,465.7549128,271.2870186,553.3386659,597.1596655,463.4896038
ENSMUSG00000004748,126.8779767,134.6583998,145.1166301,178.9523049,125.2837538,125.7557097,131.9225384,92.78711153,442.1401196,379.7177301,555.4002484,743.7391317
ENSMUSG00000004768,805.0984338,793.923482,616.005287,717.8661424,435.4782887,552.4268678,633.5642929,537.6194403,798.8536887,384.714016,267.2602699,329.8321367
ENSMUSG00000004771,2015.437436,1554.88371,1599.984886,1497.439976,3038.968488,3652.155403,2108.239802,2457.0391,5338.004995,5023.765495,9510.707261,6915.696042
ENSMUSG00000004788,1116.526195,958.7397526,887.7287729,633.5322976,888.3757089,1101.859552,894.888557,553.9936365,1664.663322,769.4280321,691.1183542,2261.398114
ENSMUSG00000004789,3107.356992,3291.41599,2827.553114,2884.491749,3588.341098,3741.98091,3482.923069,3561.387663,3976.952251,4303.051251,5938.189122,5270.84689
ENSMUSG00000004791,390.6303767,340.1527286,225.0788549,248.8876884,83.07585814,116.773159,41.17327633,47.30323333,12.69854129,62.45357403,0,4.311531198
ENSMUSG00000004798,1186.501321,1110.931798,1360.098212,1284.891262,1143.632983,1187.193784,1004.12378,962.4388627,419.0518627,529.6063078,377.9227254,388.0378079
ENSMUSG00000004815,339.1102286,332.4379245,397.5899508,281.7984571,570.8115414,610.8134473,887.3261185,505.7807256,512.5593032,602.0524537,421.7701134,1041.234784
ENSMUSG00000004843,1270.317682,983.9882025,1675.504765,1830.661509,2974.651695,3180.571492,2961.114812,2678.090748,5062.100325,5577.104161,6961.294842,6374.598877
ENSMUSG00000004846,1266.472894,1269.435956,1203.135326,1468.643054,1019.689162,1115.333378,867.1596158,1027.02597,453.6842481,520.8628074,469.7934432,532.474103
ENSMUSG00000004849,1887.021544,1785.626489,1715.485877,1644.167153,2111.06475,2292.796065,1851.957164,2095.897107,4573.783692,4124.434029,6336.991556,5438.996607
ENSMUSG00000004864,386.0166321,384.337516,932.1522311,1129.936392,2212.229706,2788.333445,2183.864187,2225.980999,4834.680995,4549.118332,4704.198344,6217.227988
ENSMUSG00000004865,2169.228922,2480.660208,1962.03607,2039.096378,1242.788039,1644.555323,1767.089798,1584.658316,1593.089726,1570.082851,1697.520308,1168.424955
ENSMUSG00000004880,2608.303618,2674.231658,2613.580124,2715.138418,1619.309267,1599.64257,1820.867139,1685.632526,1920.942974,1986.023654,2472.157496,2183.790552
ENSMUSG00000004885,382.1718449,460.0828659,39.24072141,65.1358964,3.34983299,9.731096586,52.93706957,20.01290641,1.154412845,0,0,0
ENSMUSG00000004891,4275.403335,4637.999988,3659.012173,3470.714817,3871.736969,3862.496799,4391.255961,5373.46537,133.91189,171.1227928,227.5888236,101.3209832
ENSMUSG00000004895,1876.25614,1718.297289,1493.368586,1411.734849,1079.316189,1216.387073,984.7975481,1038.851778,1319.493882,1179.123478,1087.832817,1299.926656
ENSMUSG00000004896,249.1422087,378.0254035,303.5602977,440.1815315,221.7589439,323.371825,384.844093,175.5677698,174.3163396,181.1153647,240.1166487,137.9689983
ENSMUSG00000004897,6872.941549,7096.918476,6131.177622,6519.760409,4748.723246,5368.571132,4266.05559,4789.452374,4215.91571,4221.861604,2609.963573,3610.907379
ENSMUSG00000004929,1613.272697,1630.62906,1343.80961,1527.608181,1020.359129,942.4192771,805.8198367,816.8904525,653.3976703,895.5842516,1423.996126,1159.801892
ENSMUSG00000004931,510.5877364,461.4855576,565.658701,533.4287095,489.0756165,544.1928629,348.7124424,402.0774833,484.8533949,588.3126674,711.9980628,629.483555
ENSMUSG00000004934,975.0380268,882.2930569,544.1873629,661.6435792,612.3494705,446.1333512,460.4684781,612.2130006,556.4269913,635.7773836,486.49721,730.8045381
ENSMUSG00000004936,1178.04279,1154.41524,1433.396918,1496.068694,2356.942492,2417.803229,2572.069364,2410.645545,3756.459398,3783.437515,3981.760427,4210.210215
ENSMUSG00000004937,3165.797757,3012.981695,2374.43384,2242.046118,2069.526821,2141.589795,1907.415046,1716.561563,1892.082653,1863.614649,1998.188112,1696.587527
ENSMUSG00000004945,1352.596127,1355.701494,1225.347055,1135.42152,1033.088494,1235.100721,1245.281541,927.8711153,2590.502424,2876.61162,8216.165328,7284.33196
ENSMUSG00000004947,651.3069469,661.3691197,400.5515147,440.1815315,259.2770734,238.0375934,236.9564066,312.0194044,162.7722111,154.8848636,139.8940475,116.4113424
ENSMUSG00000004951,139.9502531,161.3095414,342.0606281,418.241019,944.6529031,1327.920411,681.4597368,856.9162653,1511.126414,1667.510427,1227.726865,970.0945196
ENSMUSG00000004952,159.9431464,310.6962037,450.8981007,414.8128139,920.5341056,961.8814703,990.6794448,1107.077595,1564.229405,681.9930284,1041.897458,689.8449917
ENSMUSG00000004980,33914.09869,34566.53068,32126.30458,27615.56315,11867.78832,12991.01394,18054.90181,18075.2932,16005.9341,13954.62658,14045.77997,13630.90588
ENSMUSG00000004988,10.76540408,4.208074993,0,0,113.224355,74.10604323,26.04839931,38.20645769,555.2725784,420.937089,1720.487987,840.7485837
ENSMUSG00000004994,136.1054659,251.0818079,182.1361786,76.10615264,186.2507142,130.995531,181.4985242,136.4516346,202.0222479,297.2790124,181.6534647,308.2744807
ENSMUSG00000004996,306.0450589,466.3949784,473.1098298,428.5256342,356.4222301,420.6827909,261.3242641,271.9935916,571.4343583,502.1267352,628.4792284,1105.907752
ENSMUSG00000005034,2669.051255,2499.596546,2555.089237,2751.477392,4513.56497,4254.734846,3993.807804,3853.394161,2693.245167,3215.109991,1749.719579,2039.354257
ENSMUSG00000005043,422.1576315,358.3877202,261.3580124,281.112816,339.6730651,452.8702642,298.2961857,342.9484416,206.6398993,187.3607221,125.2782515,312.5860119
ENSMUSG00000005045,275.2867615,116.4234081,199.9055619,179.6379459,415.3792907,427.4197039,463.8295619,413.9032916,23.0882569,31.22678702,37.58347545,4.311531198
ENSMUSG00000005054,728.2026904,670.4866156,812.949285,798.0861412,1564.372006,1607.128029,1138.567131,1007.013063,2801.759975,3027.749269,7097.012948,6174.112676
ENSMUSG00000005057,249.9111662,294.5652495,118.4625552,132.3287158,52.92736124,34.433111,26.88867026,251.9806852,10.3897156,1.249071481,14.61579601,0
ENSMUSG00000005069,1070.388749,1257.513077,981.7584261,1114.85229,1033.758461,993.3203977,797.4171273,988.8195121,644.1623675,856.8630357,701.5582085,390.1935735
ENSMUSG00000005078,624.3934367,657.8623906,624.8899786,568.3964012,578.181174,607.8192637,494.079316,500.3226602,778.0742575,705.7253866,937.4989155,963.6272228
ENSMUSG00000005087,216.0770391,147.2826248,537.5238442,546.4558888,684.0358965,973.1096586,1488.960115,1505.516368,1198.280533,1387.718415,1538.834523,1202.917204
ENSMUSG00000005089,66.13033936,40.67805827,39.24072141,32.22512769,151.4124511,381.0098587,42.01354728,443.9226512,5.772064225,9.992571845,0,0
ENSMUSG00000005102,815.0948805,1037.290486,929.1906672,1006.52101,826.0688152,817.4121133,780.6117084,805.0646441,389.0371288,448.4166615,125.2782515,295.3398871
ENSMUSG00000005103,4536.079906,4278.910922,4470.480676,4864.623,6100.045874,5859.617237,6697.799707,7007.246275,6023.726225,6462.695841,4255.28461,5943.445757
ENSMUSG00000005107,73.05095627,22.44306663,55.52932274,56.90820422,209.6995452,139.2295358,199.1442141,210.1355173,125.8310001,192.357008,271.4362116,114.2555768
ENSMUSG00000005124,1319.530957,955.9343693,1534.09009,1511.152797,553.3924099,471.5839115,507.5236511,448.471039,42.71327526,109.9182903,58.46318404,4.311531198
ENSMUSG00000005125,518.2773108,371.0119452,7918.481423,8686.386016,9882.007319,7744.455791,3462.756566,2588.03267,6239.601427,7282.086732,16150.45459,11869.64539
ENSMUSG00000005142,805.8673913,995.9110817,1358.61743,1309.574338,3761.192481,3741.232365,3547.623932,3121.103722,1381.832175,2434.440316,1006.401954,1058.480909
ENSMUSG00000005148,578.2559907,450.2640243,1832.467651,2248.902528,7054.748276,6091.666463,5578.558807,5080.549195,7112.337538,7864.154042,15212.95568,8357.903228
ENSMUSG00000005150,430.6161633,410.2873118,391.6668231,395.6148655,301.4849691,327.8631004,277.289412,305.6516615,210.1031378,298.5280839,206.709115,409.5954638
ENSMUSG00000005161,10855.3721,11671.09599,6292.582853,6834.469635,3426.209182,3926.1232,3829.95497,3585.03928,9484.655934,9325.567674,26070.40414,21913.35732
